Algorithms,MaxCost,TimeTaken,Parameters
TransformAndConquer,72070,0.000047,511
SpaceAndTimeTradeOffs,72056,0.040379,511
DynamicProgramming,72056,0.075179,511
IterativeImprovement,72038,0.001531,511
Greedy,49009,0.000079,511
TransformAndConquer,72001,0.000040,512
SpaceAndTimeTradeOffs,71994,0.041173,512
DynamicProgramming,71994,0.076139,512
IterativeImprovement,71994,0.001321,512
Greedy,49959,0.000088,512
TransformAndConquer,66923,0.000038,513
SpaceAndTimeTradeOffs,66911,0.039546,513
DynamicProgramming,66911,0.067608,513
IterativeImprovement,66832,0.001888,513
Greedy,43001,0.000092,513
TransformAndConquer,67903,0.000048,514
SpaceAndTimeTradeOffs,67890,0.035010,514
DynamicProgramming,67890,0.067545,514
IterativeImprovement,67848,0.001207,514
Greedy,45769,0.000108,514
TransformAndConquer,71200,0.000050,515
SpaceAndTimeTradeOffs,71190,0.034331,515
DynamicProgramming,71190,0.067276,515
IterativeImprovement,71172,0.001658,515
Greedy,51814,0.000095,515
TransformAndConquer,73175,0.000051,516
SpaceAndTimeTradeOffs,73169,0.034736,516
DynamicProgramming,73169,0.068878,516
IterativeImprovement,73123,0.001238,516
Greedy,51357,0.000096,516
TransformAndConquer,74133,0.000049,517
SpaceAndTimeTradeOffs,74124,0.034798,517
DynamicProgramming,74124,0.067759,517
IterativeImprovement,74105,0.001093,517
Greedy,50470,0.000091,517
TransformAndConquer,70227,0.000048,518
SpaceAndTimeTradeOffs,70218,0.034755,518
DynamicProgramming,70218,0.072767,518
IterativeImprovement,70203,0.001666,518
Greedy,46011,0.000096,518
TransformAndConquer,72046,0.000042,519
SpaceAndTimeTradeOffs,72037,0.041280,519
DynamicProgramming,72037,0.073484,519
IterativeImprovement,71970,0.001727,519
Greedy,48053,0.000078,519
TransformAndConquer,68432,0.000041,520
SpaceAndTimeTradeOffs,68422,0.036696,520
DynamicProgramming,68422,0.073587,520
IterativeImprovement,68394,0.001775,520
Greedy,43330,0.000079,520
TransformAndConquer,67716,0.000044,521
SpaceAndTimeTradeOffs,67712,0.036782,521
DynamicProgramming,67712,0.076287,521
IterativeImprovement,67688,0.001573,521
Greedy,44326,0.000108,521
TransformAndConquer,71783,0.000045,522
SpaceAndTimeTradeOffs,71779,0.036271,522
DynamicProgramming,71779,0.071216,522
IterativeImprovement,71731,0.001588,522
Greedy,45544,0.000094,522
TransformAndConquer,75430,0.000062,523
SpaceAndTimeTradeOffs,75423,0.035732,523
DynamicProgramming,75423,0.069723,523
IterativeImprovement,75413,0.001590,523
Greedy,50737,0.000089,523
TransformAndConquer,76292,0.000040,524
SpaceAndTimeTradeOffs,76283,0.035598,524
DynamicProgramming,76283,0.069359,524
IterativeImprovement,76249,0.001150,524
Greedy,51409,0.000101,524
TransformAndConquer,71925,0.000045,525
SpaceAndTimeTradeOffs,71914,0.036752,525
DynamicProgramming,71914,0.075122,525
IterativeImprovement,71843,0.001886,525
Greedy,46225,0.000108,525
TransformAndConquer,71376,0.000053,526
SpaceAndTimeTradeOffs,71361,0.035852,526
DynamicProgramming,71361,0.071199,526
IterativeImprovement,71344,0.001625,526
Greedy,51231,0.000092,526
TransformAndConquer,73946,0.000064,527
SpaceAndTimeTradeOffs,73931,0.036250,527
DynamicProgramming,73931,0.073025,527
IterativeImprovement,73910,0.001783,527
Greedy,46691,0.000084,527
TransformAndConquer,77665,0.000041,528
SpaceAndTimeTradeOffs,77655,0.038667,528
DynamicProgramming,77655,0.071511,528
IterativeImprovement,77607,0.002019,528
Greedy,46778,0.000112,528
TransformAndConquer,69784,0.000048,529
SpaceAndTimeTradeOffs,69777,0.036098,529
DynamicProgramming,69777,0.071475,529
IterativeImprovement,69760,0.001288,529
Greedy,49007,0.000109,529
TransformAndConquer,77640,0.000050,530
SpaceAndTimeTradeOffs,77629,0.037145,530
DynamicProgramming,77629,0.072720,530
IterativeImprovement,77591,0.001559,530
Greedy,50388,0.000103,530
TransformAndConquer,72294,0.000044,531
SpaceAndTimeTradeOffs,72290,0.036731,531
DynamicProgramming,72290,0.072030,531
IterativeImprovement,72290,0.001158,531
Greedy,44402,0.000096,531
TransformAndConquer,76745,0.000044,532
SpaceAndTimeTradeOffs,76741,0.036505,532
DynamicProgramming,76741,0.073056,532
IterativeImprovement,76727,0.001155,532
Greedy,49070,0.000102,532
TransformAndConquer,72018,0.000062,533
SpaceAndTimeTradeOffs,72009,0.036583,533
DynamicProgramming,72009,0.071026,533
IterativeImprovement,72009,0.001312,533
Greedy,53893,0.000087,533
TransformAndConquer,71859,0.000046,534
SpaceAndTimeTradeOffs,71849,0.036794,534
DynamicProgramming,71849,0.072091,534
IterativeImprovement,71816,0.001488,534
Greedy,48564,0.000099,534
TransformAndConquer,76804,0.000056,535
SpaceAndTimeTradeOffs,76801,0.037114,535
DynamicProgramming,76801,0.072144,535
IterativeImprovement,76801,0.001370,535
Greedy,50552,0.000086,535
TransformAndConquer,73826,0.000044,536
SpaceAndTimeTradeOffs,73809,0.037020,536
DynamicProgramming,73809,0.073883,536
IterativeImprovement,73781,0.001522,536
Greedy,50659,0.000104,536
TransformAndConquer,74077,0.000054,537
SpaceAndTimeTradeOffs,74071,0.037420,537
DynamicProgramming,74071,0.074773,537
IterativeImprovement,74048,0.001334,537
Greedy,50099,0.000111,537
TransformAndConquer,74523,0.000053,538
SpaceAndTimeTradeOffs,74511,0.037394,538
DynamicProgramming,74511,0.074913,538
IterativeImprovement,74472,0.001360,538
Greedy,48741,0.000086,538
TransformAndConquer,79422,0.000044,539
SpaceAndTimeTradeOffs,79410,0.037924,539
DynamicProgramming,79410,0.073578,539
IterativeImprovement,79385,0.001834,539
Greedy,54236,0.000100,539
TransformAndConquer,78492,0.000052,540
SpaceAndTimeTradeOffs,78485,0.037889,540
DynamicProgramming,78485,0.074262,540
IterativeImprovement,78480,0.001357,540
Greedy,53581,0.000098,540
TransformAndConquer,77923,0.000057,541
SpaceAndTimeTradeOffs,77917,0.037770,541
DynamicProgramming,77917,0.074556,541
IterativeImprovement,77903,0.001597,541
Greedy,52234,0.000099,541
TransformAndConquer,77277,0.000055,542
SpaceAndTimeTradeOffs,77272,0.037971,542
DynamicProgramming,77272,0.074113,542
IterativeImprovement,77268,0.001377,542
Greedy,53072,0.000095,542
TransformAndConquer,79143,0.000044,543
SpaceAndTimeTradeOffs,79132,0.038154,543
DynamicProgramming,79132,0.075665,543
IterativeImprovement,79101,0.001581,543
Greedy,52762,0.000097,543
TransformAndConquer,76413,0.000052,544
SpaceAndTimeTradeOffs,76396,0.038462,544
DynamicProgramming,76396,0.075010,544
IterativeImprovement,76342,0.001668,544
Greedy,48906,0.000084,544
TransformAndConquer,75056,0.000043,545
SpaceAndTimeTradeOffs,75044,0.039792,545
DynamicProgramming,75044,0.076374,545
IterativeImprovement,75032,0.001441,545
Greedy,47500,0.000109,545
TransformAndConquer,81068,0.000071,546
SpaceAndTimeTradeOffs,81065,0.038410,546
DynamicProgramming,81065,0.076325,546
IterativeImprovement,81029,0.001532,546
Greedy,57672,0.000105,546
TransformAndConquer,78570,0.000043,547
SpaceAndTimeTradeOffs,78566,0.039108,547
DynamicProgramming,78566,0.075931,547
IterativeImprovement,78506,0.001565,547
Greedy,54116,0.000105,547
TransformAndConquer,76675,0.000051,548
SpaceAndTimeTradeOffs,76666,0.038742,548
DynamicProgramming,76666,0.076296,548
IterativeImprovement,76643,0.001541,548
Greedy,50268,0.000093,548
TransformAndConquer,80477,0.000045,549
SpaceAndTimeTradeOffs,80463,0.039036,549
DynamicProgramming,80463,0.075764,549
IterativeImprovement,80445,0.001211,549
Greedy,55843,0.000096,549
TransformAndConquer,82073,0.000050,550
SpaceAndTimeTradeOffs,82069,0.039224,550
DynamicProgramming,82069,0.079887,550
IterativeImprovement,82055,0.001402,550
Greedy,51861,0.000107,550
TransformAndConquer,78709,0.000072,551
SpaceAndTimeTradeOffs,78685,0.040365,551
DynamicProgramming,78685,0.080291,551
IterativeImprovement,78621,0.001262,551
Greedy,49915,0.000110,551
TransformAndConquer,76067,0.000053,552
SpaceAndTimeTradeOffs,76055,0.039270,552
DynamicProgramming,76055,0.077162,552
IterativeImprovement,76032,0.001649,552
Greedy,48170,0.000098,552
TransformAndConquer,76806,0.000045,553
SpaceAndTimeTradeOffs,76793,0.039377,553
DynamicProgramming,76793,0.076843,553
IterativeImprovement,76733,0.001389,553
Greedy,50227,0.000102,553
TransformAndConquer,80664,0.000050,554
SpaceAndTimeTradeOffs,80655,0.039627,554
DynamicProgramming,80655,0.077675,554
IterativeImprovement,80648,0.001476,554
Greedy,52513,0.000097,554
TransformAndConquer,87566,0.000044,555
SpaceAndTimeTradeOffs,87552,0.039851,555
DynamicProgramming,87552,0.078582,555
IterativeImprovement,87499,0.001447,555
Greedy,54737,0.000109,555
TransformAndConquer,80263,0.000050,556
SpaceAndTimeTradeOffs,80256,0.039928,556
DynamicProgramming,80256,0.079888,556
IterativeImprovement,80224,0.001798,556
Greedy,52630,0.000093,556
TransformAndConquer,79791,0.000044,557
SpaceAndTimeTradeOffs,79773,0.040842,557
DynamicProgramming,79773,0.084227,557
IterativeImprovement,79748,0.001500,557
Greedy,55699,0.000088,557
TransformAndConquer,79874,0.000048,558
SpaceAndTimeTradeOffs,79859,0.044065,558
DynamicProgramming,79859,0.082599,558
IterativeImprovement,79837,0.001685,558
Greedy,50996,0.000106,558
TransformAndConquer,81988,0.000044,559
SpaceAndTimeTradeOffs,81968,0.042508,559
DynamicProgramming,81968,0.083426,559
IterativeImprovement,81951,0.001521,559
Greedy,52766,0.000090,559
TransformAndConquer,84966,0.000051,560
SpaceAndTimeTradeOffs,84955,0.042035,560
DynamicProgramming,84955,0.082054,560
IterativeImprovement,84932,0.001891,560
Greedy,53029,0.000077,560
TransformAndConquer,86269,0.000046,561
SpaceAndTimeTradeOffs,86254,0.042094,561
DynamicProgramming,86254,0.079908,561
IterativeImprovement,86244,0.001891,561
Greedy,55974,0.000116,561
TransformAndConquer,83966,0.000052,562
SpaceAndTimeTradeOffs,83965,0.041257,562
DynamicProgramming,83965,0.079731,562
IterativeImprovement,83965,0.001452,562
Greedy,55609,0.000118,562
TransformAndConquer,84851,0.000045,563
SpaceAndTimeTradeOffs,84842,0.040860,563
DynamicProgramming,84842,0.081403,563
IterativeImprovement,84829,0.003292,563
Greedy,58064,0.000255,563
TransformAndConquer,80129,0.000091,564
SpaceAndTimeTradeOffs,80121,0.052680,564
DynamicProgramming,80121,0.081844,564
IterativeImprovement,80121,0.001298,564
Greedy,48575,0.000106,564
TransformAndConquer,85892,0.000057,565
SpaceAndTimeTradeOffs,85886,0.042418,565
DynamicProgramming,85886,0.081727,565
IterativeImprovement,85883,0.001685,565
Greedy,53640,0.000103,565
TransformAndConquer,82379,0.000056,566
SpaceAndTimeTradeOffs,82379,0.041542,566
DynamicProgramming,82379,0.080882,566
IterativeImprovement,82367,0.001662,566
Greedy,52612,0.000107,566
TransformAndConquer,79946,0.000045,567
SpaceAndTimeTradeOffs,79938,0.041491,567
DynamicProgramming,79938,0.081366,567
IterativeImprovement,79901,0.001647,567
Greedy,50747,0.000108,567
TransformAndConquer,83491,0.000043,568
SpaceAndTimeTradeOffs,83481,0.041666,568
DynamicProgramming,83481,0.087787,568
IterativeImprovement,83466,0.001790,568
Greedy,54456,0.000093,568
TransformAndConquer,79970,0.000049,569
SpaceAndTimeTradeOffs,79959,0.043028,569
DynamicProgramming,79959,0.082409,569
IterativeImprovement,79959,0.001492,569
Greedy,50574,0.000112,569
TransformAndConquer,80197,0.000053,570
SpaceAndTimeTradeOffs,80193,0.041945,570
DynamicProgramming,80193,0.082066,570
IterativeImprovement,80189,0.001315,570
Greedy,52637,0.000101,570
TransformAndConquer,84103,0.000052,571
SpaceAndTimeTradeOffs,84089,0.042157,571
DynamicProgramming,84089,0.082763,571
IterativeImprovement,84019,0.001924,571
Greedy,54754,0.000107,571
TransformAndConquer,80122,0.000045,572
SpaceAndTimeTradeOffs,80108,0.042178,572
DynamicProgramming,80108,0.083220,572
IterativeImprovement,80108,0.001518,572
Greedy,51060,0.000104,572
TransformAndConquer,91156,0.000051,573
SpaceAndTimeTradeOffs,91148,0.042521,573
DynamicProgramming,91148,0.084588,573
IterativeImprovement,91148,0.001729,573
Greedy,57523,0.000104,573
TransformAndConquer,84985,0.000060,574
SpaceAndTimeTradeOffs,84968,0.042324,574
DynamicProgramming,84968,0.084253,574
IterativeImprovement,84948,0.002225,574
Greedy,58526,0.000110,574
TransformAndConquer,79063,0.000062,575
SpaceAndTimeTradeOffs,79054,0.042564,575
DynamicProgramming,79054,0.083735,575
IterativeImprovement,79045,0.001497,575
Greedy,48837,0.000116,575
TransformAndConquer,89255,0.000059,576
SpaceAndTimeTradeOffs,89246,0.043156,576
DynamicProgramming,89246,0.085676,576
IterativeImprovement,89237,0.001878,576
Greedy,55523,0.000121,576
TransformAndConquer,83816,0.000061,577
SpaceAndTimeTradeOffs,83796,0.044445,577
DynamicProgramming,83796,0.087238,577
IterativeImprovement,83767,0.001572,577
Greedy,52058,0.000105,577
TransformAndConquer,84833,0.000045,578
SpaceAndTimeTradeOffs,84819,0.043447,578
DynamicProgramming,84819,0.087487,578
IterativeImprovement,84793,0.001588,578
Greedy,54379,0.000103,578
TransformAndConquer,81142,0.000057,579
SpaceAndTimeTradeOffs,81136,0.043068,579
DynamicProgramming,81136,0.084992,579
IterativeImprovement,81112,0.001979,579
Greedy,54529,0.000117,579
TransformAndConquer,82444,0.000053,580
SpaceAndTimeTradeOffs,82436,0.043128,580
DynamicProgramming,82436,0.085898,580
IterativeImprovement,82436,0.001524,580
Greedy,53725,0.000100,580
TransformAndConquer,85644,0.000062,581
SpaceAndTimeTradeOffs,85640,0.043690,581
DynamicProgramming,85640,0.087667,581
IterativeImprovement,85624,0.001714,581
Greedy,53691,0.000104,581
TransformAndConquer,84342,0.000048,582
SpaceAndTimeTradeOffs,84325,0.043680,582
DynamicProgramming,84325,0.086351,582
IterativeImprovement,84286,0.001977,582
Greedy,50335,0.000111,582
TransformAndConquer,85568,0.000059,583
SpaceAndTimeTradeOffs,85553,0.044223,583
DynamicProgramming,85553,0.086582,583
IterativeImprovement,85518,0.001788,583
Greedy,52668,0.000102,583
TransformAndConquer,80549,0.000053,584
SpaceAndTimeTradeOffs,80543,0.043747,584
DynamicProgramming,80543,0.086697,584
IterativeImprovement,80502,0.002011,584
Greedy,50281,0.000120,584
TransformAndConquer,83818,0.000059,585
SpaceAndTimeTradeOffs,83813,0.046629,585
DynamicProgramming,83813,0.089066,585
IterativeImprovement,83813,0.001607,585
Greedy,54071,0.000102,585
TransformAndConquer,88023,0.000046,586
SpaceAndTimeTradeOffs,88019,0.045056,586
DynamicProgramming,88019,0.089258,586
IterativeImprovement,87988,0.002062,586
Greedy,55001,0.000100,586
TransformAndConquer,88818,0.000054,587
SpaceAndTimeTradeOffs,88803,0.044166,587
DynamicProgramming,88803,0.087877,587
IterativeImprovement,88773,0.002194,587
Greedy,55629,0.000103,587
TransformAndConquer,87735,0.000048,588
SpaceAndTimeTradeOffs,87723,0.044387,588
DynamicProgramming,87723,0.088342,588
IterativeImprovement,87716,0.001641,588
Greedy,54481,0.000114,588
TransformAndConquer,88806,0.000059,589
SpaceAndTimeTradeOffs,88794,0.044558,589
DynamicProgramming,88794,0.087993,589
IterativeImprovement,88776,0.001647,589
Greedy,55455,0.000104,589
TransformAndConquer,82170,0.000061,590
SpaceAndTimeTradeOffs,82159,0.044404,590
DynamicProgramming,82159,0.088071,590
IterativeImprovement,82152,0.001549,590
Greedy,52682,0.000108,590
TransformAndConquer,87360,0.000048,591
SpaceAndTimeTradeOffs,87346,0.045103,591
DynamicProgramming,87346,0.088169,591
IterativeImprovement,87274,0.002335,591
Greedy,55123,0.000110,591
TransformAndConquer,82088,0.000061,592
SpaceAndTimeTradeOffs,82077,0.045143,592
DynamicProgramming,82077,0.089036,592
IterativeImprovement,82032,0.002351,592
Greedy,53256,0.000101,592
TransformAndConquer,91852,0.000050,593
SpaceAndTimeTradeOffs,91840,0.046184,593
DynamicProgramming,91840,0.091607,593
IterativeImprovement,91837,0.001413,593
Greedy,56356,0.000122,593
TransformAndConquer,88395,0.000054,594
SpaceAndTimeTradeOffs,88381,0.045596,594
DynamicProgramming,88381,0.095871,594
IterativeImprovement,88344,0.001977,594
Greedy,57096,0.000098,594
TransformAndConquer,83753,0.000057,595
SpaceAndTimeTradeOffs,83740,0.046198,595
DynamicProgramming,83740,0.089565,595
IterativeImprovement,83701,0.002028,595
Greedy,54582,0.000116,595
TransformAndConquer,93377,0.000055,596
SpaceAndTimeTradeOffs,93361,0.045773,596
DynamicProgramming,93361,0.090227,596
IterativeImprovement,93352,0.002086,596
Greedy,62508,0.000147,596
TransformAndConquer,89470,0.000051,597
SpaceAndTimeTradeOffs,89455,0.045830,597
DynamicProgramming,89455,0.090430,597
IterativeImprovement,89433,0.001669,597
Greedy,57587,0.000110,597
TransformAndConquer,87749,0.000058,598
SpaceAndTimeTradeOffs,87746,0.045974,598
DynamicProgramming,87746,0.090440,598
IterativeImprovement,87733,0.001666,598
Greedy,57273,0.000112,598
TransformAndConquer,83421,0.000058,599
SpaceAndTimeTradeOffs,83402,0.046005,599
DynamicProgramming,83402,0.090809,599
IterativeImprovement,83344,0.002127,599
Greedy,54880,0.000107,599
TransformAndConquer,90507,0.000045,600
SpaceAndTimeTradeOffs,90497,0.046304,600
DynamicProgramming,90497,0.092898,600
IterativeImprovement,90449,0.001550,600
Greedy,58622,0.000104,600
TransformAndConquer,89834,0.000050,601
SpaceAndTimeTradeOffs,89824,0.048937,601
DynamicProgramming,89824,0.095942,601
IterativeImprovement,89784,0.002129,601
Greedy,55330,0.000115,601
TransformAndConquer,90694,0.000051,602
SpaceAndTimeTradeOffs,90690,0.048170,602
DynamicProgramming,90690,0.092420,602
IterativeImprovement,90654,0.002079,602
Greedy,60623,0.000129,602
TransformAndConquer,87741,0.000060,603
SpaceAndTimeTradeOffs,87739,0.048017,603
DynamicProgramming,87739,0.092389,603
IterativeImprovement,87720,0.001843,603
Greedy,54467,0.000115,603
TransformAndConquer,91287,0.000047,604
SpaceAndTimeTradeOffs,91262,0.046891,604
DynamicProgramming,91262,0.092610,604
IterativeImprovement,91226,0.002374,604
Greedy,62090,0.000107,604
TransformAndConquer,85878,0.000048,605
SpaceAndTimeTradeOffs,85868,0.046984,605
DynamicProgramming,85868,0.092970,605
IterativeImprovement,85857,0.001951,605
Greedy,49946,0.000125,605
TransformAndConquer,89486,0.000064,606
SpaceAndTimeTradeOffs,89472,0.047054,606
DynamicProgramming,89472,0.092652,606
IterativeImprovement,89450,0.001984,606
Greedy,52186,0.000120,606
TransformAndConquer,91622,0.000059,607
SpaceAndTimeTradeOffs,91616,0.047799,607
DynamicProgramming,91616,0.093567,607
IterativeImprovement,91599,0.001675,607
Greedy,56185,0.000116,607
TransformAndConquer,91607,0.000058,608
SpaceAndTimeTradeOffs,91598,0.047506,608
DynamicProgramming,91598,0.093883,608
IterativeImprovement,91565,0.001953,608
Greedy,56307,0.000101,608
TransformAndConquer,93776,0.000048,609
SpaceAndTimeTradeOffs,93763,0.047655,609
DynamicProgramming,93763,0.094309,609
IterativeImprovement,93747,0.001922,609
Greedy,60895,0.000111,609
TransformAndConquer,90743,0.000048,610
SpaceAndTimeTradeOffs,90733,0.047807,610
DynamicProgramming,90733,0.094390,610
IterativeImprovement,90722,0.001770,610
Greedy,52924,0.000099,610
TransformAndConquer,89426,0.000053,611
SpaceAndTimeTradeOffs,89416,0.047730,611
DynamicProgramming,89416,0.096539,611
IterativeImprovement,89398,0.002242,611
Greedy,56364,0.000123,611
TransformAndConquer,96992,0.000061,612
SpaceAndTimeTradeOffs,96982,0.048369,612
DynamicProgramming,96982,0.094804,612
IterativeImprovement,96911,0.001501,612
Greedy,61731,0.000114,612
TransformAndConquer,87461,0.000060,613
SpaceAndTimeTradeOffs,87451,0.047976,613
DynamicProgramming,87451,0.095122,613
IterativeImprovement,87431,0.001780,613
Greedy,54507,0.000101,613
TransformAndConquer,92111,0.000048,614
SpaceAndTimeTradeOffs,92104,0.049765,614
DynamicProgramming,92104,0.095598,614
IterativeImprovement,92065,0.002574,614
Greedy,55266,0.000123,614
TransformAndConquer,90627,0.000053,615
SpaceAndTimeTradeOffs,90614,0.048457,615
DynamicProgramming,90614,0.095219,615
IterativeImprovement,90591,0.002181,615
Greedy,53139,0.000112,615
TransformAndConquer,95037,0.000049,616
SpaceAndTimeTradeOffs,95025,0.048749,616
DynamicProgramming,95025,0.095117,616
IterativeImprovement,94987,0.001796,616
Greedy,58359,0.000119,616
TransformAndConquer,91370,0.000057,617
SpaceAndTimeTradeOffs,91361,0.048682,617
DynamicProgramming,91361,0.096382,617
IterativeImprovement,91338,0.002386,617
Greedy,59622,0.000120,617
TransformAndConquer,93410,0.000048,618
SpaceAndTimeTradeOffs,93391,0.049068,618
DynamicProgramming,93391,0.096365,618
IterativeImprovement,93357,0.001514,618
Greedy,55389,0.000116,618
TransformAndConquer,92288,0.000062,619
SpaceAndTimeTradeOffs,92271,0.049017,619
DynamicProgramming,92271,0.096793,619
IterativeImprovement,92219,0.002587,619
Greedy,59217,0.000108,619
TransformAndConquer,100573,0.000052,620
SpaceAndTimeTradeOffs,100565,0.049532,620
DynamicProgramming,100565,0.097124,620
IterativeImprovement,100556,0.001988,620
Greedy,62858,0.000121,620
TransformAndConquer,99636,0.000052,621
SpaceAndTimeTradeOffs,99622,0.049723,621
DynamicProgramming,99622,0.097786,621
IterativeImprovement,99585,0.002475,621
Greedy,59786,0.000118,621
TransformAndConquer,101754,0.000063,622
SpaceAndTimeTradeOffs,101740,0.049753,622
DynamicProgramming,101740,0.098018,622
IterativeImprovement,101699,0.001807,622
Greedy,63944,0.000121,622
TransformAndConquer,96415,0.000049,623
SpaceAndTimeTradeOffs,96400,0.049902,623
DynamicProgramming,96400,0.103223,623
IterativeImprovement,96370,0.001797,623
Greedy,61358,0.000123,623
TransformAndConquer,91717,0.000048,624
SpaceAndTimeTradeOffs,91708,0.049803,624
DynamicProgramming,91708,0.098223,624
IterativeImprovement,91699,0.002329,624
Greedy,58012,0.000122,624
TransformAndConquer,99251,0.000049,625
SpaceAndTimeTradeOffs,99240,0.050011,625
DynamicProgramming,99240,0.097731,625
IterativeImprovement,99236,0.002013,625
Greedy,57418,0.000125,625
TransformAndConquer,96611,0.000051,626
SpaceAndTimeTradeOffs,96595,0.050800,626
DynamicProgramming,96595,0.098834,626
IterativeImprovement,96582,0.001967,626
Greedy,57171,0.000106,626
TransformAndConquer,96878,0.000060,627
SpaceAndTimeTradeOffs,96867,0.050346,627
DynamicProgramming,96867,0.098727,627
IterativeImprovement,96863,0.001584,627
Greedy,60457,0.000122,627
TransformAndConquer,99538,0.000062,628
SpaceAndTimeTradeOffs,99528,0.050834,628
DynamicProgramming,99528,0.100213,628
IterativeImprovement,99424,0.002628,628
Greedy,60391,0.000118,628
TransformAndConquer,97853,0.000073,629
SpaceAndTimeTradeOffs,97839,0.050906,629
DynamicProgramming,97839,0.099316,629
IterativeImprovement,97823,0.001805,629
Greedy,66809,0.000141,629
TransformAndConquer,96357,0.000059,630
SpaceAndTimeTradeOffs,96335,0.050700,630
DynamicProgramming,96335,0.107785,630
IterativeImprovement,96315,0.002702,630
Greedy,54938,0.000131,630
TransformAndConquer,94717,0.000069,631
SpaceAndTimeTradeOffs,94700,0.052227,631
DynamicProgramming,94700,0.099669,631
IterativeImprovement,94659,0.002038,631
Greedy,61543,0.000113,631
TransformAndConquer,96422,0.000054,632
SpaceAndTimeTradeOffs,96405,0.051112,632
DynamicProgramming,96405,0.102014,632
IterativeImprovement,96401,0.001986,632
Greedy,58733,0.000129,632
TransformAndConquer,94292,0.000061,633
SpaceAndTimeTradeOffs,94282,0.051343,633
DynamicProgramming,94282,0.100398,633
IterativeImprovement,94259,0.001840,633
Greedy,59713,0.000112,633
TransformAndConquer,94371,0.000052,634
SpaceAndTimeTradeOffs,94357,0.053961,634
DynamicProgramming,94357,0.102055,634
IterativeImprovement,94324,0.001919,634
Greedy,56459,0.000114,634
TransformAndConquer,105424,0.000061,635
SpaceAndTimeTradeOffs,105411,0.051908,635
DynamicProgramming,105411,0.101766,635
IterativeImprovement,105397,0.002082,635
Greedy,65729,0.000108,635
TransformAndConquer,94980,0.000053,636
SpaceAndTimeTradeOffs,94963,0.051901,636
DynamicProgramming,94963,0.103876,636
IterativeImprovement,94932,0.002063,636
Greedy,60403,0.000117,636
TransformAndConquer,98261,0.000068,637
SpaceAndTimeTradeOffs,98249,0.052790,637
DynamicProgramming,98249,0.106589,637
IterativeImprovement,98249,0.001839,637
Greedy,56919,0.000125,637
TransformAndConquer,99116,0.000050,638
SpaceAndTimeTradeOffs,99108,0.053633,638
DynamicProgramming,99108,0.102663,638
IterativeImprovement,99091,0.002514,638
Greedy,52532,0.000103,638
TransformAndConquer,100104,0.000049,639
SpaceAndTimeTradeOffs,100097,0.052656,639
DynamicProgramming,100097,0.103093,639
IterativeImprovement,100064,0.002418,639
Greedy,64573,0.000121,639
TransformAndConquer,98553,0.000062,640
SpaceAndTimeTradeOffs,98547,0.052510,640
DynamicProgramming,98547,0.102832,640
IterativeImprovement,98547,0.001948,640
Greedy,57520,0.000108,640
TransformAndConquer,96915,0.000051,641
SpaceAndTimeTradeOffs,96912,0.052708,641
DynamicProgramming,96912,0.102702,641
IterativeImprovement,96912,0.001838,641
Greedy,63320,0.000121,641
TransformAndConquer,103908,0.000050,642
SpaceAndTimeTradeOffs,103896,0.052905,642
DynamicProgramming,103896,0.104166,642
IterativeImprovement,103873,0.002314,642
Greedy,61837,0.000117,642
TransformAndConquer,101092,0.000050,643
SpaceAndTimeTradeOffs,101084,0.052961,643
DynamicProgramming,101084,0.104217,643
IterativeImprovement,101052,0.002194,643
Greedy,66663,0.000118,643
TransformAndConquer,100749,0.000063,644
SpaceAndTimeTradeOffs,100739,0.053194,644
DynamicProgramming,100739,0.105119,644
IterativeImprovement,100678,0.002974,644
Greedy,61165,0.000123,644
TransformAndConquer,102937,0.000060,645
SpaceAndTimeTradeOffs,102918,0.053419,645
DynamicProgramming,102918,0.104795,645
IterativeImprovement,102913,0.002142,645
Greedy,63209,0.000125,645
TransformAndConquer,102378,0.000065,646
SpaceAndTimeTradeOffs,102360,0.053987,646
DynamicProgramming,102360,0.106309,646
IterativeImprovement,102360,0.002150,646
Greedy,64421,0.000119,646
TransformAndConquer,102661,0.000054,647
SpaceAndTimeTradeOffs,102656,0.053581,647
DynamicProgramming,102656,0.104842,647
IterativeImprovement,102629,0.001943,647
Greedy,61449,0.000133,647
TransformAndConquer,97163,0.000054,648
SpaceAndTimeTradeOffs,97150,0.053859,648
DynamicProgramming,97150,0.106006,648
IterativeImprovement,97089,0.002527,648
Greedy,61640,0.000117,648
TransformAndConquer,103874,0.000055,649
SpaceAndTimeTradeOffs,103863,0.054058,649
DynamicProgramming,103863,0.106226,649
IterativeImprovement,103837,0.002323,649
Greedy,61798,0.000117,649
TransformAndConquer,95569,0.000052,650
SpaceAndTimeTradeOffs,95558,0.053924,650
DynamicProgramming,95558,0.106046,650
IterativeImprovement,95558,0.002130,650
Greedy,57850,0.000112,650
TransformAndConquer,102894,0.000052,651
SpaceAndTimeTradeOffs,102883,0.054442,651
DynamicProgramming,102883,0.106412,651
IterativeImprovement,102840,0.002090,651
Greedy,60275,0.000132,651
TransformAndConquer,101054,0.000069,652
SpaceAndTimeTradeOffs,101053,0.057316,652
DynamicProgramming,101053,0.106716,652
IterativeImprovement,101053,0.001969,652
Greedy,68374,0.000130,652
TransformAndConquer,107191,0.000062,653
SpaceAndTimeTradeOffs,107177,0.055022,653
