Algorithms,MaxCost,TimeTaken,Parameters
SpaceAndTimeTradeOffs,131775,0.087974,794
DynamicProgramming,131775,0.168549,794
IterativeImprovement,131732,0.002810,794
Greedy,73714,0.000146,794
GeneticAlgorithm,105610,10.049702,794
TransformAndConquer,129262,0.000068,795
SpaceAndTimeTradeOffs,129248,0.086228,795
DynamicProgramming,129248,0.170797,795
IterativeImprovement,129226,0.003303,795
Greedy,80188,0.000149,795
GeneticAlgorithm,100707,9.928218,795
TransformAndConquer,127587,0.000069,796
SpaceAndTimeTradeOffs,127581,0.090067,796
DynamicProgramming,127581,0.180392,796
IterativeImprovement,127533,0.004107,796
Greedy,66891,0.000160,796
GeneticAlgorithm,100419,10.193757,796
TransformAndConquer,131330,0.000066,797
SpaceAndTimeTradeOffs,131317,0.088144,797
DynamicProgramming,131317,0.172603,797
IterativeImprovement,131233,0.003978,797
Greedy,75661,0.000150,797
GeneticAlgorithm,104326,10.351276,797
TransformAndConquer,133185,0.000121,798
SpaceAndTimeTradeOffs,133165,0.101923,798
DynamicProgramming,133165,0.195199,798
IterativeImprovement,133151,0.003711,798
Greedy,66393,0.000171,798
GeneticAlgorithm,108523,10.560764,798
TransformAndConquer,135359,0.000068,799
SpaceAndTimeTradeOffs,135349,0.088738,799
DynamicProgramming,135349,0.173620,799
IterativeImprovement,135316,0.003059,799
Greedy,69039,0.000161,799
GeneticAlgorithm,108304,9.798253,799
TransformAndConquer,136862,0.000080,800
SpaceAndTimeTradeOffs,136848,0.085217,800
DynamicProgramming,136848,0.170019,800
IterativeImprovement,136825,0.003471,800
Greedy,76242,0.000160,800
GeneticAlgorithm,109355,10.069212,800
TransformAndConquer,136253,0.000070,801
SpaceAndTimeTradeOffs,136245,0.088074,801
DynamicProgramming,136245,0.173979,801
IterativeImprovement,136213,0.003547,801
Greedy,73666,0.000157,801
GeneticAlgorithm,110242,10.115031,801
TransformAndConquer,136175,0.000089,802
SpaceAndTimeTradeOffs,136167,0.106520,802
DynamicProgramming,136167,0.209402,802
IterativeImprovement,136146,0.004020,802
Greedy,73653,0.000190,802
GeneticAlgorithm,106038,12.179421,802
TransformAndConquer,139000,0.000072,803
SpaceAndTimeTradeOffs,138981,0.091253,803
DynamicProgramming,138981,0.178244,803
IterativeImprovement,138949,0.003656,803
Greedy,71253,0.000157,803
GeneticAlgorithm,108553,10.719092,803
TransformAndConquer,141784,0.000085,804
SpaceAndTimeTradeOffs,141777,0.102493,804
DynamicProgramming,141777,0.197768,804
IterativeImprovement,141710,0.004438,804
Greedy,76369,0.000196,804
GeneticAlgorithm,114776,10.639959,804
TransformAndConquer,132391,0.000070,805
SpaceAndTimeTradeOffs,132382,0.089918,805
DynamicProgramming,132382,0.176179,805
IterativeImprovement,132329,0.004141,805
Greedy,69136,0.000154,805
GeneticAlgorithm,104885,10.311456,805
TransformAndConquer,140742,0.000080,806
SpaceAndTimeTradeOffs,140732,0.103162,806
DynamicProgramming,140732,0.199022,806
IterativeImprovement,140678,0.004689,806
Greedy,76313,0.000187,806
GeneticAlgorithm,109099,10.899522,806
TransformAndConquer,131704,0.000072,807
SpaceAndTimeTradeOffs,131692,0.093460,807
DynamicProgramming,131692,0.193365,807
IterativeImprovement,131635,0.004414,807
Greedy,74071,0.000165,807
GeneticAlgorithm,107513,11.090344,807
TransformAndConquer,134763,0.000078,808
SpaceAndTimeTradeOffs,134739,0.093931,808
DynamicProgramming,134739,0.188114,808
IterativeImprovement,134719,0.003361,808
Greedy,79248,0.000165,808
GeneticAlgorithm,107420,12.129605,808
TransformAndConquer,136494,0.000126,809
SpaceAndTimeTradeOffs,136485,0.152989,809
DynamicProgramming,136485,0.267937,809
IterativeImprovement,136427,0.005900,809
Greedy,74237,0.000230,809
GeneticAlgorithm,105566,11.298006,809
TransformAndConquer,134970,0.000071,810
SpaceAndTimeTradeOffs,134955,0.098254,810
DynamicProgramming,134955,0.190383,810
IterativeImprovement,134921,0.003413,810
Greedy,76027,0.000173,810
GeneticAlgorithm,108290,11.045025,810
TransformAndConquer,142874,0.000080,811
SpaceAndTimeTradeOffs,142854,0.102074,811
DynamicProgramming,142854,0.199907,811
IterativeImprovement,142854,0.003952,811
Greedy,77961,0.000173,811
GeneticAlgorithm,111051,10.983291,811
TransformAndConquer,131595,0.000074,812
SpaceAndTimeTradeOffs,131585,0.096903,812
DynamicProgramming,131585,0.187437,812
IterativeImprovement,131585,0.003348,812
Greedy,72574,0.000171,812
GeneticAlgorithm,102214,10.790389,812
TransformAndConquer,136960,0.000074,813
SpaceAndTimeTradeOffs,136945,0.094806,813
DynamicProgramming,136945,0.185174,813
IterativeImprovement,136904,0.003725,813
Greedy,77446,0.000161,813
GeneticAlgorithm,109555,10.963041,813
TransformAndConquer,138685,0.000085,814
SpaceAndTimeTradeOffs,138663,0.105069,814
DynamicProgramming,138663,0.205638,814
IterativeImprovement,138660,0.003196,814
Greedy,78585,0.000176,814
GeneticAlgorithm,112682,12.572808,814
TransformAndConquer,131589,0.000087,815
SpaceAndTimeTradeOffs,131563,0.111926,815
DynamicProgramming,131563,0.215043,815
IterativeImprovement,131554,0.004220,815
Greedy,77191,0.000194,815
GeneticAlgorithm,102820,11.163462,815
TransformAndConquer,138064,0.000070,816
SpaceAndTimeTradeOffs,138056,0.095765,816
DynamicProgramming,138056,0.187582,816
IterativeImprovement,138040,0.003737,816
Greedy,84770,0.000187,816
GeneticAlgorithm,109518,10.603784,816
TransformAndConquer,135290,0.000073,817
SpaceAndTimeTradeOffs,135279,0.098381,817
DynamicProgramming,135279,0.194148,817
IterativeImprovement,135273,0.003081,817
Greedy,81762,0.000164,817
GeneticAlgorithm,110416,11.101901,817
TransformAndConquer,145204,0.000075,818
SpaceAndTimeTradeOffs,145186,0.099232,818
DynamicProgramming,145186,0.193624,818
IterativeImprovement,145170,0.003109,818
Greedy,77845,0.000166,818
GeneticAlgorithm,111047,11.155565,818
TransformAndConquer,145117,0.000090,819
SpaceAndTimeTradeOffs,145100,0.124503,819
DynamicProgramming,145100,0.269660,819
IterativeImprovement,145060,0.004665,819
Greedy,82520,0.000202,819
GeneticAlgorithm,117639,12.481354,819
TransformAndConquer,142903,0.000074,820
SpaceAndTimeTradeOffs,142894,0.100923,820
DynamicProgramming,142894,0.195845,820
IterativeImprovement,142891,0.003667,820
Greedy,84828,0.000186,820
GeneticAlgorithm,112924,10.757847,820
TransformAndConquer,152754,0.000068,821
SpaceAndTimeTradeOffs,152744,0.096693,821
DynamicProgramming,152744,0.190201,821
IterativeImprovement,152726,0.003881,821
Greedy,83965,0.000172,821
GeneticAlgorithm,118656,10.657104,821
TransformAndConquer,149193,0.000075,822
SpaceAndTimeTradeOffs,149187,0.094958,822
DynamicProgramming,149187,0.195565,822
IterativeImprovement,149145,0.003492,822
Greedy,80576,0.000162,822
GeneticAlgorithm,117074,11.347987,822
TransformAndConquer,139378,0.000078,823
SpaceAndTimeTradeOffs,139372,0.101697,823
DynamicProgramming,139372,0.206582,823
IterativeImprovement,139309,0.005122,823
Greedy,78319,0.000187,823
GeneticAlgorithm,111507,11.244185,823
TransformAndConquer,135813,0.000071,824
SpaceAndTimeTradeOffs,135813,0.097224,824
DynamicProgramming,135813,0.190324,824
IterativeImprovement,135813,0.003131,824
Greedy,79063,0.000172,824
GeneticAlgorithm,109810,10.920965,824
TransformAndConquer,141916,0.000072,825
SpaceAndTimeTradeOffs,141897,0.096946,825
DynamicProgramming,141897,0.192296,825
IterativeImprovement,141897,0.003372,825
Greedy,79135,0.000175,825
GeneticAlgorithm,113744,10.463008,825
TransformAndConquer,149690,0.000074,826
SpaceAndTimeTradeOffs,149677,0.094715,826
DynamicProgramming,149677,0.187857,826
IterativeImprovement,149652,0.003442,826
Greedy,82169,0.000170,826
GeneticAlgorithm,117004,10.803292,826
TransformAndConquer,139179,0.000075,827
SpaceAndTimeTradeOffs,139169,0.095426,827
DynamicProgramming,139169,0.191921,827
IterativeImprovement,139136,0.003962,827
Greedy,79387,0.000161,827
GeneticAlgorithm,109480,10.586871,827
TransformAndConquer,145545,0.000070,828
SpaceAndTimeTradeOffs,145525,0.095142,828
DynamicProgramming,145525,0.188896,828
IterativeImprovement,145505,0.003578,828
Greedy,79852,0.000158,828
GeneticAlgorithm,113212,10.840587,828
TransformAndConquer,141152,0.000095,829
SpaceAndTimeTradeOffs,141126,0.125385,829
DynamicProgramming,141126,0.264371,829
IterativeImprovement,141104,0.005101,829
Greedy,80107,0.000251,829
GeneticAlgorithm,113673,11.121346,829
TransformAndConquer,145323,0.000074,830
SpaceAndTimeTradeOffs,145311,0.099100,830
DynamicProgramming,145311,0.197428,830
IterativeImprovement,145311,0.003918,830
Greedy,85089,0.000184,830
GeneticAlgorithm,116339,10.790073,830
TransformAndConquer,141161,0.000075,831
SpaceAndTimeTradeOffs,141155,0.099415,831
DynamicProgramming,141155,0.196334,831
IterativeImprovement,141080,0.004667,831
Greedy,74353,0.000191,831
GeneticAlgorithm,117299,10.723314,831
TransformAndConquer,139787,0.000074,832
SpaceAndTimeTradeOffs,139771,0.098609,832
DynamicProgramming,139771,0.193714,832
IterativeImprovement,139743,0.004176,832
Greedy,78677,0.000179,832
GeneticAlgorithm,113092,11.263054,832
TransformAndConquer,141037,0.000074,833
SpaceAndTimeTradeOffs,141017,0.099836,833
DynamicProgramming,141017,0.200915,833
IterativeImprovement,141016,0.004012,833
Greedy,77194,0.000159,833
GeneticAlgorithm,113814,10.950371,833
TransformAndConquer,140465,0.000074,834
SpaceAndTimeTradeOffs,140445,0.103537,834
DynamicProgramming,140445,0.203979,834
IterativeImprovement,140353,0.005671,834
Greedy,75845,0.000315,834
GeneticAlgorithm,113111,10.841047,834
TransformAndConquer,142219,0.000076,835
SpaceAndTimeTradeOffs,142212,0.101021,835
DynamicProgramming,142212,0.212775,835
IterativeImprovement,142212,0.003747,835
Greedy,84958,0.000187,835
GeneticAlgorithm,111008,10.750948,835
TransformAndConquer,145810,0.000071,836
SpaceAndTimeTradeOffs,145805,0.098205,836
DynamicProgramming,145805,0.194979,836
IterativeImprovement,145781,0.003116,836
Greedy,78588,0.000178,836
GeneticAlgorithm,119044,10.493914,836
TransformAndConquer,149541,0.000077,837
SpaceAndTimeTradeOffs,149527,0.097650,837
DynamicProgramming,149527,0.192927,837
IterativeImprovement,149483,0.004425,837
Greedy,82410,0.000153,837
GeneticAlgorithm,117687,10.788654,837
TransformAndConquer,145777,0.000077,838
SpaceAndTimeTradeOffs,145771,0.098218,838
DynamicProgramming,145771,0.192613,838
IterativeImprovement,145762,0.004266,838
Greedy,80036,0.000193,838
GeneticAlgorithm,118174,10.767203,838
TransformAndConquer,138464,0.000074,839
SpaceAndTimeTradeOffs,138445,0.098050,839
DynamicProgramming,138445,0.197075,839
IterativeImprovement,138405,0.004157,839
Greedy,73436,0.000188,839
GeneticAlgorithm,109562,10.856588,839
TransformAndConquer,144723,0.000075,840
SpaceAndTimeTradeOffs,144712,0.102490,840
DynamicProgramming,144712,0.204778,840
IterativeImprovement,144675,0.004013,840
Greedy,73487,0.000175,840
GeneticAlgorithm,117398,11.487710,840
TransformAndConquer,136584,0.000079,841
SpaceAndTimeTradeOffs,136569,0.101282,841
DynamicProgramming,136569,0.201842,841
IterativeImprovement,136544,0.004934,841
Greedy,76180,0.000182,841
GeneticAlgorithm,109142,11.320472,841
TransformAndConquer,149048,0.000076,842
SpaceAndTimeTradeOffs,149026,0.102241,842
DynamicProgramming,149026,0.195679,842
IterativeImprovement,149026,0.003648,842
Greedy,79135,0.000195,842
GeneticAlgorithm,117493,11.066472,842
TransformAndConquer,145452,0.000074,843
SpaceAndTimeTradeOffs,145434,0.098365,843
DynamicProgramming,145434,0.189781,843
IterativeImprovement,145428,0.004264,843
Greedy,78455,0.000188,843
GeneticAlgorithm,117504,10.901826,843
TransformAndConquer,150471,0.000074,844
SpaceAndTimeTradeOffs,150453,0.098816,844
DynamicProgramming,150453,0.198996,844
IterativeImprovement,150433,0.004300,844
Greedy,84077,0.000167,844
GeneticAlgorithm,118369,10.863119,844
TransformAndConquer,146013,0.000074,845
SpaceAndTimeTradeOffs,145994,0.099113,845
DynamicProgramming,145994,0.194076,845
IterativeImprovement,145972,0.004450,845
Greedy,80743,0.000206,845
GeneticAlgorithm,116664,14.848200,845
TransformAndConquer,143553,0.000113,846
SpaceAndTimeTradeOffs,143543,0.156293,846
DynamicProgramming,143543,0.265623,846
IterativeImprovement,143542,0.004764,846
Greedy,74278,0.000225,846
GeneticAlgorithm,112733,13.639436,846
TransformAndConquer,151360,0.000106,847
SpaceAndTimeTradeOffs,151348,0.151581,847
DynamicProgramming,151348,0.307306,847
IterativeImprovement,151335,0.005394,847
Greedy,83901,0.000277,847
GeneticAlgorithm,121314,14.399525,847
TransformAndConquer,144049,0.000116,848
SpaceAndTimeTradeOffs,144041,0.151489,848
DynamicProgramming,144041,0.263484,848
IterativeImprovement,144025,0.004259,848
Greedy,83605,0.000221,848
GeneticAlgorithm,110185,12.588082,848
TransformAndConquer,155162,0.000078,849
SpaceAndTimeTradeOffs,155149,0.107721,849
DynamicProgramming,155149,0.206137,849
IterativeImprovement,155122,0.003288,849
Greedy,87450,0.000185,849
GeneticAlgorithm,120871,11.720780,849
TransformAndConquer,139736,0.000075,850
SpaceAndTimeTradeOffs,139722,0.103691,850
DynamicProgramming,139722,0.205665,850
IterativeImprovement,139610,0.007187,850
Greedy,76138,0.000195,850
GeneticAlgorithm,113254,11.489024,850
TransformAndConquer,154666,0.000078,851
SpaceAndTimeTradeOffs,154651,0.103707,851
DynamicProgramming,154651,0.198308,851
IterativeImprovement,154628,0.004128,851
Greedy,85909,0.000165,851
GeneticAlgorithm,126987,11.296014,851
TransformAndConquer,152783,0.000075,852
SpaceAndTimeTradeOffs,152769,0.104338,852
DynamicProgramming,152769,0.204518,852
IterativeImprovement,152760,0.003720,852
Greedy,76336,0.000161,852
GeneticAlgorithm,125332,11.382358,852
TransformAndConquer,152076,0.000075,853
SpaceAndTimeTradeOffs,152068,0.109465,853
DynamicProgramming,152068,0.225868,853
IterativeImprovement,152042,0.004072,853
Greedy,85686,0.000182,853
GeneticAlgorithm,120587,12.235421,853
TransformAndConquer,152068,0.000078,854
SpaceAndTimeTradeOffs,152057,0.107764,854
DynamicProgramming,152057,0.211718,854
IterativeImprovement,151987,0.003729,854
Greedy,80045,0.000210,854
GeneticAlgorithm,119665,12.484727,854
TransformAndConquer,149082,0.000083,855
SpaceAndTimeTradeOffs,149071,0.110149,855
DynamicProgramming,149071,0.223188,855
IterativeImprovement,149030,0.005588,855
Greedy,85689,0.000223,855
GeneticAlgorithm,115941,12.122799,855
TransformAndConquer,150844,0.000081,856
SpaceAndTimeTradeOffs,150811,0.109442,856
DynamicProgramming,150811,0.213433,856
IterativeImprovement,150802,0.004519,856
Greedy,82848,0.000199,856
GeneticAlgorithm,123087,11.926511,856
TransformAndConquer,153281,0.000078,857
SpaceAndTimeTradeOffs,153266,0.110838,857
DynamicProgramming,153266,0.226160,857
IterativeImprovement,153234,0.004347,857
Greedy,87307,0.000212,857
GeneticAlgorithm,124622,14.620455,857
TransformAndConquer,151559,0.000118,858
SpaceAndTimeTradeOffs,151552,0.160991,858
DynamicProgramming,151552,0.285689,858
IterativeImprovement,151517,0.005622,858
Greedy,86453,0.000253,858
GeneticAlgorithm,119998,12.513736,858
TransformAndConquer,153633,0.000076,859
SpaceAndTimeTradeOffs,153630,0.110075,859
DynamicProgramming,153630,0.206682,859
IterativeImprovement,153615,0.003780,859
Greedy,80480,0.000175,859
GeneticAlgorithm,121529,11.919796,859
TransformAndConquer,146665,0.000077,860
SpaceAndTimeTradeOffs,146639,0.110054,860
DynamicProgramming,146639,0.224149,860
IterativeImprovement,146639,0.004317,860
Greedy,87617,0.000172,860
GeneticAlgorithm,117448,11.650325,860
TransformAndConquer,144561,0.000075,861
SpaceAndTimeTradeOffs,144545,0.105988,861
DynamicProgramming,144545,0.203083,861
IterativeImprovement,144514,0.004642,861
Greedy,74154,0.000201,861
GeneticAlgorithm,116462,13.090886,861
TransformAndConquer,159329,0.000102,862
SpaceAndTimeTradeOffs,159327,0.149667,862
DynamicProgramming,159327,0.284446,862
IterativeImprovement,159327,0.006076,862
Greedy,75161,0.000262,862
GeneticAlgorithm,128326,13.077976,862
TransformAndConquer,146294,0.000084,863
SpaceAndTimeTradeOffs,146281,0.110818,863
DynamicProgramming,146281,0.213053,863
IterativeImprovement,146241,0.003786,863
Greedy,76039,0.000189,863
GeneticAlgorithm,120710,12.345146,863
TransformAndConquer,158158,0.000077,864
SpaceAndTimeTradeOffs,158149,0.111730,864
DynamicProgramming,158149,0.217213,864
IterativeImprovement,158121,0.003806,864
Greedy,88414,0.000196,864
GeneticAlgorithm,126724,11.692101,864
TransformAndConquer,147762,0.000078,865
SpaceAndTimeTradeOffs,147755,0.107187,865
DynamicProgramming,147755,0.212069,865
IterativeImprovement,147729,0.004197,865
Greedy,87296,0.000196,865
GeneticAlgorithm,118867,11.325634,865
TransformAndConquer,146191,0.000077,866
SpaceAndTimeTradeOffs,146172,0.106922,866
DynamicProgramming,146172,0.209852,866
IterativeImprovement,146130,0.004494,866
Greedy,82744,0.000204,866
GeneticAlgorithm,119199,11.137052,866
TransformAndConquer,159910,0.000072,867
SpaceAndTimeTradeOffs,159907,0.104017,867
DynamicProgramming,159907,0.208019,867
IterativeImprovement,159875,0.003782,867
Greedy,85754,0.000168,867
GeneticAlgorithm,127085,11.471503,867
TransformAndConquer,152525,0.000081,868
SpaceAndTimeTradeOffs,152509,0.108743,868
DynamicProgramming,152509,0.213380,868
IterativeImprovement,152509,0.003887,868
Greedy,85085,0.000195,868
GeneticAlgorithm,123158,11.599438,868
TransformAndConquer,162866,0.000079,869
SpaceAndTimeTradeOffs,162855,0.108260,869
DynamicProgramming,162855,0.213538,869
IterativeImprovement,162804,0.004098,869
Greedy,85626,0.000179,869
GeneticAlgorithm,129538,11.254169,869
TransformAndConquer,150754,0.000076,870
SpaceAndTimeTradeOffs,150742,0.104918,870
DynamicProgramming,150742,0.208186,870
IterativeImprovement,150742,0.003695,870
Greedy,78654,0.000202,870
GeneticAlgorithm,118062,11.462273,870
TransformAndConquer,152474,0.000076,871
SpaceAndTimeTradeOffs,152458,0.108976,871
DynamicProgramming,152458,0.215156,871
IterativeImprovement,152458,0.003502,871
Greedy,83529,0.000200,871
GeneticAlgorithm,122518,12.348735,871
TransformAndConquer,147631,0.000081,872
SpaceAndTimeTradeOffs,147613,0.116572,872
DynamicProgramming,147613,0.224834,872
IterativeImprovement,147545,0.004251,872
Greedy,73003,0.000209,872
GeneticAlgorithm,118898,12.858511,872
TransformAndConquer,156840,0.000090,873
SpaceAndTimeTradeOffs,156825,0.127951,873
DynamicProgramming,156825,0.262458,873
IterativeImprovement,156824,0.004200,873
Greedy,91422,0.000220,873
GeneticAlgorithm,123686,14.267717,873
TransformAndConquer,157214,0.000092,874
SpaceAndTimeTradeOffs,157198,0.128311,874
DynamicProgramming,157198,0.261752,874
IterativeImprovement,157196,0.005736,874
Greedy,87459,0.000224,874
GeneticAlgorithm,125957,14.101599,874
TransformAndConquer,149619,0.000094,875
SpaceAndTimeTradeOffs,149604,0.129727,875
DynamicProgramming,149604,0.261098,875
IterativeImprovement,149588,0.004657,875
Greedy,86065,0.000225,875
GeneticAlgorithm,122794,14.221589,875
TransformAndConquer,159058,0.000096,876
SpaceAndTimeTradeOffs,159046,0.128113,876
DynamicProgramming,159046,0.255891,876
IterativeImprovement,158994,0.005083,876
Greedy,79356,0.000242,876
GeneticAlgorithm,128210,14.538416,876
TransformAndConquer,160152,0.000100,877
SpaceAndTimeTradeOffs,160147,0.144728,877
DynamicProgramming,160147,0.295869,877
IterativeImprovement,160120,0.005325,877
Greedy,88459,0.000268,877
GeneticAlgorithm,125454,13.942151,877
TransformAndConquer,154809,0.000084,878
SpaceAndTimeTradeOffs,154797,0.120518,878
DynamicProgramming,154797,0.240252,878
IterativeImprovement,154726,0.007593,878
Greedy,82622,0.000240,878
GeneticAlgorithm,124541,14.834634,878
TransformAndConquer,162079,0.000103,879
SpaceAndTimeTradeOffs,162065,0.151791,879
DynamicProgramming,162065,0.331175,879
IterativeImprovement,162052,0.006778,879
Greedy,87143,0.000306,879
GeneticAlgorithm,127004,14.370445,879
TransformAndConquer,144893,0.000084,880
SpaceAndTimeTradeOffs,144878,0.120718,880
DynamicProgramming,144878,0.235316,880
IterativeImprovement,144822,0.005213,880
Greedy,80066,0.000255,880
GeneticAlgorithm,115134,13.367234,880
TransformAndConquer,158985,0.000089,881
SpaceAndTimeTradeOffs,158969,0.122499,881
DynamicProgramming,158969,0.243245,881
IterativeImprovement,158952,0.004822,881
Greedy,89429,0.000240,881
GeneticAlgorithm,123262,13.372938,881
TransformAndConquer,152393,0.000090,882
SpaceAndTimeTradeOffs,152374,0.130227,882
DynamicProgramming,152374,0.267838,882
IterativeImprovement,152350,0.004673,882
Greedy,85032,0.000250,882
GeneticAlgorithm,125321,13.205557,882
TransformAndConquer,162231,0.000088,883
SpaceAndTimeTradeOffs,162216,0.125644,883
DynamicProgramming,162216,0.253372,883
IterativeImprovement,162202,0.004292,883
Greedy,93424,0.000268,883
GeneticAlgorithm,128065,13.277495,883
TransformAndConquer,166083,0.000102,884
SpaceAndTimeTradeOffs,166076,0.124719,884
DynamicProgramming,166076,0.255367,884
IterativeImprovement,166076,0.004579,884
Greedy,93610,0.000198,884
GeneticAlgorithm,136676,13.372715,884
TransformAndConquer,164638,0.000085,885
SpaceAndTimeTradeOffs,164626,0.124452,885
DynamicProgramming,164626,0.242303,885
IterativeImprovement,164586,0.005484,885
Greedy,83236,0.000389,885
GeneticAlgorithm,135034,14.063015,885
TransformAndConquer,159084,0.000094,886
SpaceAndTimeTradeOffs,159067,0.131174,886
DynamicProgramming,159067,0.256831,886
IterativeImprovement,159063,0.004448,886
Greedy,84707,0.000248,886
GeneticAlgorithm,127637,13.769802,886
TransformAndConquer,156283,0.000094,887
SpaceAndTimeTradeOffs,156256,0.131915,887
DynamicProgramming,156256,0.270270,887
IterativeImprovement,156251,0.004336,887
Greedy,75086,0.000230,887
GeneticAlgorithm,122261,15.194143,887
TransformAndConquer,154431,0.000103,888
SpaceAndTimeTradeOffs,154424,0.141792,888
DynamicProgramming,154424,0.278248,888
IterativeImprovement,154422,0.005234,888
Greedy,84809,0.000334,888
GeneticAlgorithm,124958,15.185312,888
TransformAndConquer,163407,0.000108,889
SpaceAndTimeTradeOffs,163391,0.147863,889
DynamicProgramming,163391,0.298648,889
IterativeImprovement,163339,0.006396,889
Greedy,85945,0.000286,889
GeneticAlgorithm,132250,14.900599,889
TransformAndConquer,158702,0.000111,890
SpaceAndTimeTradeOffs,158690,0.159429,890
DynamicProgramming,158690,0.350161,890
IterativeImprovement,158682,0.007614,890
Greedy,87526,0.000351,890
GeneticAlgorithm,127362,17.909517,890
TransformAndConquer,159662,0.000199,891
SpaceAndTimeTradeOffs,159657,0.195335,891
DynamicProgramming,159657,0.438906,891
IterativeImprovement,159603,0.010962,891
Greedy,91706,0.000523,891
GeneticAlgorithm,129069,17.518649,891
TransformAndConquer,167793,0.000105,892
SpaceAndTimeTradeOffs,167777,0.155312,892
DynamicProgramming,167777,0.321845,892
IterativeImprovement,167772,0.005954,892
Greedy,86871,0.000340,892
GeneticAlgorithm,130615,18.732242,892
TransformAndConquer,164416,0.000162,893
SpaceAndTimeTradeOffs,164405,0.186443,893
DynamicProgramming,164405,0.326845,893
IterativeImprovement,164371,0.007427,893
Greedy,88884,0.000277,893
GeneticAlgorithm,130704,19.392225,893
TransformAndConquer,164629,0.000106,894
SpaceAndTimeTradeOffs,164618,0.152068,894
DynamicProgramming,164618,0.285125,894
IterativeImprovement,164616,0.006288,894
Greedy,97436,0.000332,894
GeneticAlgorithm,130640,14.810997,894
TransformAndConquer,156938,0.000100,895
SpaceAndTimeTradeOffs,156925,0.146150,895
DynamicProgramming,156925,0.306523,895
IterativeImprovement,156889,0.007559,895
Greedy,84081,0.000309,895
GeneticAlgorithm,122260,14.820319,895
TransformAndConquer,153393,0.000091,896
SpaceAndTimeTradeOffs,153373,0.126585,896
DynamicProgramming,153373,0.241131,896
IterativeImprovement,153373,0.004819,896
Greedy,78704,0.000239,896
GeneticAlgorithm,122641,12.914938,896
TransformAndConquer,151059,0.000088,897
SpaceAndTimeTradeOffs,151038,0.122431,897
DynamicProgramming,151038,0.241620,897
IterativeImprovement,150996,0.005331,897
Greedy,84874,0.000230,897
GeneticAlgorithm,120399,13.618268,897
TransformAndConquer,161408,0.000093,898
SpaceAndTimeTradeOffs,161391,0.135061,898
DynamicProgramming,161391,0.261719,898
IterativeImprovement,161316,0.005133,898
Greedy,88902,0.000219,898
GeneticAlgorithm,131152,14.379380,898
TransformAndConquer,155335,0.000086,899
SpaceAndTimeTradeOffs,155322,0.121059,899
DynamicProgramming,155322,0.230476,899
IterativeImprovement,155282,0.005732,899
Greedy,85401,0.000223,899
GeneticAlgorithm,122777,12.020498,899
TransformAndConquer,156307,0.000081,900
SpaceAndTimeTradeOffs,156293,0.116788,900
DynamicProgramming,156293,0.225181,900
IterativeImprovement,156279,0.004676,900
Greedy,81400,0.000202,900
GeneticAlgorithm,123414,13.354534,900
TransformAndConquer,159246,0.000088,901
SpaceAndTimeTradeOffs,159228,0.128571,901
DynamicProgramming,159228,0.265039,901
IterativeImprovement,159193,0.005426,901
Greedy,88490,0.000215,901
GeneticAlgorithm,127190,13.171299,901
TransformAndConquer,153193,0.000084,902
SpaceAndTimeTradeOffs,153177,0.121983,902
DynamicProgramming,153177,0.246192,902
IterativeImprovement,153153,0.005420,902
Greedy,79716,0.000225,902
GeneticAlgorithm,121152,12.907605,902
TransformAndConquer,161495,0.000082,903
SpaceAndTimeTradeOffs,161466,0.120157,903
DynamicProgramming,161466,0.237503,903
IterativeImprovement,161450,0.005650,903
Greedy,84210,0.000198,903
GeneticAlgorithm,130344,13.087700,903
TransformAndConquer,167312,0.000112,904
SpaceAndTimeTradeOffs,167304,0.150675,904
DynamicProgramming,167304,0.299001,904
IterativeImprovement,167265,0.006787,904
Greedy,87263,0.000261,904
GeneticAlgorithm,133512,13.202300,904
TransformAndConquer,160549,0.000103,905
SpaceAndTimeTradeOffs,160532,0.121520,905
DynamicProgramming,160532,0.244989,905
IterativeImprovement,160524,0.005003,905
Greedy,82090,0.000202,905
GeneticAlgorithm,127333,12.997648,905
TransformAndConquer,162408,0.000084,906
SpaceAndTimeTradeOffs,162399,0.113586,906
DynamicProgramming,162399,0.226590,906
IterativeImprovement,162322,0.004854,906
Greedy,88181,0.000214,906
GeneticAlgorithm,132139,12.090821,906
TransformAndConquer,155955,0.000082,907
SpaceAndTimeTradeOffs,155935,0.113803,907
DynamicProgramming,155935,0.229198,907
IterativeImprovement,155931,0.003612,907
Greedy,86113,0.000186,907
GeneticAlgorithm,125872,12.861314,907
TransformAndConquer,164745,0.000086,908
SpaceAndTimeTradeOffs,164731,0.118935,908
DynamicProgramming,164731,0.232168,908
IterativeImprovement,164687,0.004528,908
Greedy,84934,0.000188,908
GeneticAlgorithm,129104,12.158825,908
TransformAndConquer,165077,0.000077,909
SpaceAndTimeTradeOffs,165071,0.113764,909
DynamicProgramming,165071,0.223843,909
IterativeImprovement,165031,0.004784,909
Greedy,76726,0.000195,909
GeneticAlgorithm,132205,12.375041,909
TransformAndConquer,155169,0.000104,910
SpaceAndTimeTradeOffs,155151,0.149795,910
DynamicProgramming,155151,0.276974,910
IterativeImprovement,155102,0.005922,910
Greedy,90834,0.000231,910
GeneticAlgorithm,123036,12.977070,910
TransformAndConquer,174086,0.000082,911
SpaceAndTimeTradeOffs,174077,0.115923,911
DynamicProgramming,174077,0.225408,911
